episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/BluePlayer/learner_stats/cur_kl_coeff,info/learner/BluePlayer/learner_stats/cur_lr,info/learner/BluePlayer/learner_stats/total_loss,info/learner/BluePlayer/learner_stats/policy_loss,info/learner/BluePlayer/learner_stats/vf_loss,info/learner/BluePlayer/learner_stats/vf_explained_var,info/learner/BluePlayer/learner_stats/kl,info/learner/BluePlayer/learner_stats/entropy,info/learner/BluePlayer/learner_stats/entropy_coeff
0.0,0.0,0.0,3001.0,0,0,10,0,0,44000,44000,44000,44000,4000,4000,44000,4000,44000,False,10,11,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-31-08,1693778468,42.418370485305786,467.82055950164795,14956,Wstation,127.0.0.1,467.82055950164795,0,11,72.3955945968628,44000,44000,44000,44000,0.0,0.0,0.0,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42459.74,2700.722,1481.086,12.476,44000,44000,44000,44000,88.33050847457628,68.26271186440677,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.05193192,-0.059936736,0.00010986642,0.5924212,0.017544324,3.0628183,0.0
0.0,0.0,0.0,3001.0,0,0,10,0,0,48000,48000,48000,48000,4000,4000,48000,4000,48000,False,10,12,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-31-50,1693778510,42.469258546829224,510.2898180484772,14956,Wstation,127.0.0.1,510.2898180484772,0,12,72.3955945968628,48000,48000,48000,48000,0.0,0.0,0.0,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42459.612,2700.685,1481.105,12.425,48000,48000,48000,48000,88.95499999999998,68.09833333333334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.050862335,-0.05795723,4.2928103e-05,0.7941321,0.015671026,3.0389435,0.0
0.0,0.0,0.0,3001.0,0,0,10,0,0,52000,52000,52000,52000,4000,4000,52000,4000,52000,False,10,13,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-32-33,1693778553,42.48128843307495,552.7711064815521,14956,Wstation,127.0.0.1,552.7711064815521,0,13,72.3955945968628,52000,52000,52000,52000,0.0,0.0,0.0,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42468.349,2712.842,1474.469,12.526,52000,52000,52000,52000,89.445,68.15833333333333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.059593104,-0.06775253,3.3679524e-05,0.82645166,0.018057233,3.0384777,0.0
0.0,0.0,0.0,3001.0,0,0,10,0,0,56000,56000,56000,56000,4000,4000,56000,4000,56000,False,10,14,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-33-16,1693778596,42.6511595249176,595.4222660064697,14956,Wstation,127.0.0.1,595.4222660064697,0,14,72.3955945968628,56000,56000,56000,56000,0.0,0.0,0.0,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42466.556,2711.719,1475.079,12.376,56000,56000,56000,56000,89.63333333333335,68.475,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.018758161,-0.021801835,0.00031053653,0.68285125,0.0060736365,3.0478568,0.0
0.0,0.0,0.0,3001.0,0,0,10,0,0,60000,60000,60000,60000,4000,4000,60000,4000,60000,False,10,15,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-33-58,1693778638,42.523497343063354,637.9457633495331,14956,Wstation,127.0.0.1,637.9457633495331,0,15,72.3955945968628,60000,60000,60000,60000,0.0,0.0,0.0,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42476.653,2722.205,1469.397,12.425,60000,60000,60000,60000,91.42881355932202,69.5542372881356,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.03791782,-0.045525122,0.0010676625,0.8246182,0.014532526,3.034504,0.0
0.0,-1.0,-0.45,3001.0,10,0,10,0,0,64000,64000,64000,64000,4000,4000,64000,4000,64000,False,20,16,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-34-41,1693778681,42.43931484222412,680.3850781917572,14956,Wstation,127.0.0.1,680.3850781917572,0,16,72.3955945968628,64000,64000,64000,64000,0.0,-1.0,-0.45,3001.0,10,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42478.526,2725.067,1467.854,12.274,64000,64000,64000,64000,92.12666666666664,73.39333333333333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.04994143,-0.06674732,0.009114862,0.81594086,0.017091176,2.9914203,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,68000,68000,68000,68000,4000,4000,68000,4000,68000,False,20,17,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-35-23,1693778723,42.543034076690674,722.9281122684479,14956,Wstation,127.0.0.1,722.9281122684479,0,17,72.3955945968628,68000,68000,68000,68000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42490.717,2736.509,1461.717,12.224,68000,68000,68000,68000,90.10677966101696,76.29661016949153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.07070627,-0.080029815,0.0011425532,0.691897,0.018179966,2.9643533,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,72000,72000,72000,72000,4000,4000,72000,4000,72000,False,20,18,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-36-06,1693778766,42.53993558883667,765.4680478572845,14956,Wstation,127.0.0.1,765.4680478572845,0,18,72.3955945968628,72000,72000,72000,72000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42504.719,2748.844,1455.157,12.124,72000,72000,72000,72000,93.66101694915254,76.69999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.05366202,-0.062062416,0.0017321658,0.7604986,0.014818283,2.9609232,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,76000,76000,76000,76000,4000,4000,76000,4000,76000,False,20,19,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-36-48,1693778808,42.53202724456787,808.0000751018524,14956,Wstation,127.0.0.1,808.0000751018524,0,19,72.3955945968628,76000,76000,76000,76000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42501.75,2748.4,1455.392,12.024,76000,76000,76000,76000,93.35166666666667,76.69999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.048770107,-0.058324058,0.0038611547,0.8740102,0.012650677,2.973369,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,80000,80000,80000,80000,4000,4000,80000,4000,80000,False,20,20,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-37-31,1693778851,42.574851274490356,850.5749263763428,14956,Wstation,127.0.0.1,850.5749263763428,0,20,72.3955945968628,80000,80000,80000,80000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42512.668,2758.621,1450.0,12.074,80000,80000,80000,80000,93.9728813559322,76.70169491525422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.051930953,-0.059399795,0.0015877292,0.84036547,0.013069144,2.9358695,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,84000,84000,84000,84000,4000,4000,84000,4000,84000,False,20,21,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-38-14,1693778894,42.68784499168396,893.2627713680267,14956,Wstation,127.0.0.1,893.2627713680267,0,21,72.3955945968628,84000,84000,84000,84000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42539.516,2777.556,1440.115,12.175,84000,84000,84000,84000,93.85999999999999,73.57833333333333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.054828167,-0.06676174,0.0049126525,0.848388,0.015602047,2.8973346,0.0
0.0,-1.0,-0.45,3001.0,0,0,10,0,0,88000,88000,88000,88000,4000,4000,88000,4000,88000,False,20,22,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-38-56,1693778936,42.71058130264282,935.9733526706696,14956,Wstation,127.0.0.1,935.9733526706696,0,22,72.3955945968628,88000,88000,88000,88000,0.0,-1.0,-0.45,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42563.546,2801.879,1427.613,12.325,88000,88000,88000,88000,93.96610169491525,72.29830508474576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.062865846,-0.073770635,0.0033676003,0.92413753,0.016749311,2.8707128,0.0
1.0,-1.0,-0.1,3001.0,10,0,10,0,0,92000,92000,92000,92000,4000,4000,92000,4000,92000,False,30,23,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-39-39,1693778979,42.69880294799805,978.6721556186676,14956,Wstation,127.0.0.1,978.6721556186676,0,23,72.3955945968628,92000,92000,92000,92000,1.0,-1.0,-0.1,3001.0,10,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42585.197,2821.756,1417.557,12.325,92000,92000,92000,92000,95.00666666666666,72.22999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.082891256,-0.09243996,0.0012571499,0.94987553,0.018425655,2.893219,0.0
1.0,-1.0,-0.1,3001.0,0,0,10,0,0,96000,96000,96000,96000,4000,4000,96000,4000,96000,False,30,24,default,a613d614ab224c22a0d3e651d6e27141,2023-09-04_03-40-22,1693779022,42.651782274246216,1021.3239378929138,14956,Wstation,127.0.0.1,1021.3239378929138,0,24,72.3955945968628,96000,96000,96000,96000,1.0,-1.0,-0.1,3001.0,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",42585.208,2823.993,1416.434,12.275,96000,96000,96000,96000,94.43898305084747,72.18813559322035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001, 3001]",0.44999998807907104,0.0003000000142492354,-0.060661256,-0.06986084,0.0021488478,0.90812993,0.015668299,2.9409027,0.0
