nan,nan,nan,-0.07554583,1.0232512,0.015093625,,,
nan,nan,nan,-0.06472297,1.0272714,0.017681917,,,
nan,nan,nan,-0.065462396,1.0565505,0.013285695,,,
nan,nan,nan,-0.060112987,1.0911664,0.012877133,,,
nan,nan,nan,-0.061044063,1.1681191,0.008559893,,,
nan,nan,nan,-0.061490364,1.0893884,0.008952542,,,
nan,nan,nan,-0.061934736,1.0909358,0.010370253,,,
nan,nan,nan,-0.06373485,1.0577327,0.015798496,,,
-15.25,-10.0,-23.0,-0.068754904,1.0116774,0.015430214,-12.0,-3.0,-7.625
-12.166666666666666,-4.0,-23.0,-0.07162986,1.0740832,0.01623461,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.06556034,1.0514987,0.0075575006,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.06732518,1.0348179,0.010496083,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.0645012,1.0732915,0.010906949,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.06308,1.0601233,0.010703979,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.061236843,1.0882568,0.0058320602,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.06326878,0.97039795,0.011839634,-12.0,0.0,-6.083333333333333
-12.166666666666666,-4.0,-23.0,-0.06944413,0.94981897,0.011907521,-12.0,0.0,-6.083333333333333
-11.4375,-4.0,-23.0,-0.06216168,0.9912521,0.012745826,-12.0,0.0,-5.71875
-12.416666666666666,-4.0,-24.0,-0.054558966,1.024692,0.010719417,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.07345212,1.0752748,0.017745616,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.07789235,1.0461583,0.022589218,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.064409934,1.0824355,0.01307533,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.060861096,1.0940442,0.0117688645,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.06488309,1.0388285,0.0122329155,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.078455165,1.015911,0.019558003,-14.0,0.0,-6.208333333333333
-12.416666666666666,-4.0,-24.0,-0.06496255,1.024453,0.019314539,-14.0,0.0,-6.208333333333333
-13.535714285714286,-4.0,-26.0,-0.07288866,1.0402383,0.022850728,-15.0,0.0,-6.767857142857143
-14.38888888888889,-2.0,-33.0,-0.07660909,1.0662097,0.023940869,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.06494913,1.127776,0.018378291,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.06650116,1.0804493,0.015108528,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.06633125,1.0377654,0.020966774,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.06876247,1.0220025,0.023792567,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.065532126,1.0300614,0.014027881,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.07311769,1.0556271,0.0254627,-21.0,0.0,-7.194444444444445
-14.38888888888889,-2.0,-33.0,-0.07016948,1.0936452,0.013421233,-21.0,0.0,-7.194444444444445
-14.675,-2.0,-33.0,-0.06325315,1.0792099,0.018693205,-21.0,0.0,-7.3375
-15.270833333333334,-2.0,-38.0,-0.06826861,1.0784957,0.02459265,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.071480304,1.012469,0.020805541,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.06452778,1.0471286,0.014221803,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.06568851,1.0717493,0.01718119,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.06641758,1.0600597,0.01319619,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.06621744,1.0569172,0.014723564,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.075639695,1.050759,0.021834577,-24.0,0.0,-7.635416666666667
-15.270833333333334,-2.0,-38.0,-0.07461373,1.0081271,0.021221928,-24.0,0.0,-7.635416666666667
-15.384615384615385,-2.0,-38.0,-0.07397377,0.9736005,0.022922046,-24.0,0.0,-7.6923076923076925
-16.05,-2.0,-38.0,-0.07204234,1.0613263,0.016919525,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.07731689,1.0251687,0.016965836,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.06868751,1.0357156,0.02189988,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.06875254,1.0497222,0.014479362,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.064867325,1.0135572,0.01895595,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.077046245,0.98968506,0.016640965,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.07189595,1.0302198,0.017531576,-24.0,0.0,-8.025
-16.05,-2.0,-38.0,-0.06674277,1.0380883,0.013015194,-24.0,0.0,-8.025
-16.015625,-2.0,-38.0,-0.06503283,1.048875,0.014175081,-24.0,0.0,-8.0078125
-16.22222222222222,-2.0,-38.0,-0.06533349,1.0227543,0.01486491,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.067952186,1.0021911,0.014363686,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.07137861,1.0507861,0.0125792865,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.07288153,1.0103607,0.015674595,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.059730124,1.0607535,0.010559469,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.06342644,1.0081617,0.016449805,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.07259456,0.9070495,0.013891437,-24.0,0.0,-8.11111111111111
-16.22222222222222,-2.0,-38.0,-0.07597332,0.9879825,0.009367645,-24.0,0.0,-8.11111111111111
-16.039473684210527,-2.0,-38.0,-0.06647856,1.0167962,0.017033508,-24.0,0.0,-8.019736842105264
-16.035714285714285,-1.0,-38.0,-0.0744853,0.96820545,0.01828933,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.075143844,1.0216441,0.016730087,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.063342385,0.9998419,0.009674007,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.06097164,1.0639409,0.011787416,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.061947234,1.0917153,0.008319985,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.067733005,1.05127,0.0104417885,-24.0,0.0,-8.017857142857142
-16.035714285714285,-1.0,-38.0,-0.06465599,1.1053358,0.0031772084,-24.0,0.0,-8.017857142857142
