nan,nan,nan,-0.040820766,3.278093,0.031886306,,,
nan,nan,nan,-0.04530596,3.2548645,0.024252798,,,
nan,nan,nan,-0.048462104,3.2303157,0.021107843,,,
nan,nan,nan,-0.054233905,3.2126358,0.023621103,,,
nan,nan,nan,-0.05956312,3.1934347,0.022644948,,,
nan,nan,nan,-0.06972027,3.168387,0.023338724,,,
-42.5,-34.0,-62.0,-0.082250915,3.14947,0.014790531,-31.0,-17.0,-21.25
-42.5,-34.0,-62.0,-0.0795018,3.1364818,0.01552017,-31.0,-17.0,-21.25
-42.5,-34.0,-62.0,-0.08863141,3.1163676,0.010945217,-31.0,-17.0,-21.25
-42.5,-34.0,-62.0,-0.09066477,3.1000586,0.014055596,-31.0,-17.0,-21.25
-42.5,-34.0,-62.0,-0.09114208,3.0863101,0.0071377675,-31.0,-17.0,-21.25
-42.5,-34.0,-62.0,-0.09644151,3.057185,0.017394371,-31.0,-17.0,-21.25
-31.875,-16.0,-62.0,-0.09240682,3.056315,0.013666591,-31.0,-8.0,-15.9375
-31.875,-16.0,-62.0,-0.10254797,3.0318441,0.018976258,-31.0,-8.0,-15.9375
-31.875,-16.0,-62.0,-0.10867499,3.0125756,0.024626084,-31.0,-8.0,-15.9375
-31.875,-16.0,-62.0,-0.10921852,3.007397,0.021637384,-31.0,-8.0,-15.9375
-31.875,-16.0,-62.0,-0.10857849,2.9942353,0.020602034,-31.0,-8.0,-15.9375
-31.875,-16.0,-62.0,-0.11263105,2.968423,0.021318415,-31.0,-8.0,-15.9375
-35.333333333333336,-16.0,-62.0,-0.11776153,2.94428,0.024376806,-31.0,-8.0,-17.666666666666668
-35.333333333333336,-16.0,-62.0,-0.11555464,2.9359145,0.01607084,-31.0,-8.0,-17.666666666666668
-35.333333333333336,-16.0,-62.0,-0.114984356,2.934495,0.024079919,-31.0,-8.0,-17.666666666666668
-35.333333333333336,-16.0,-62.0,-0.11152811,2.9137297,0.017770333,-31.0,-8.0,-17.666666666666668
-35.333333333333336,-16.0,-62.0,-0.11783268,2.9032023,0.021248393,-31.0,-8.0,-17.666666666666668
-35.333333333333336,-16.0,-62.0,-0.11411555,2.890705,0.02010866,-31.0,-8.0,-17.666666666666668
-37.1875,-14.0,-68.0,-0.12099143,2.8799045,0.028525565,-34.0,-7.0,-18.59375
-37.1875,-14.0,-68.0,-0.113851465,2.891164,0.01967862,-34.0,-7.0,-18.59375
-37.1875,-14.0,-68.0,-0.11244087,2.8785636,0.011596748,-34.0,-7.0,-18.59375
-37.1875,-14.0,-68.0,-0.11540151,2.866629,0.023107821,-34.0,-7.0,-18.59375
-37.1875,-14.0,-68.0,-0.11270626,2.8526962,0.02035115,-34.0,-7.0,-18.59375
-37.1875,-14.0,-68.0,-0.11587496,2.8393025,0.01992683,-34.0,-7.0,-18.59375
-37.65,-14.0,-68.0,-0.11661574,2.8373804,0.021144103,-34.0,-7.0,-18.825
-37.65,-14.0,-68.0,-0.115046486,2.8209336,0.017599475,-34.0,-7.0,-18.825
-37.65,-14.0,-68.0,-0.11385639,2.8281174,0.015137569,-34.0,-7.0,-18.825
-37.65,-14.0,-68.0,-0.11677302,2.8098733,0.022639368,-34.0,-7.0,-18.825
-37.65,-14.0,-68.0,-0.11420452,2.8076797,0.016146922,-34.0,-7.0,-18.825
-37.65,-14.0,-68.0,-0.11279437,2.795898,0.016975721,-34.0,-7.0,-18.825
-37.041666666666664,-10.0,-68.0,-0.110568315,2.7786741,0.016533045,-34.0,-5.0,-18.520833333333332
-37.041666666666664,-10.0,-68.0,-0.11268412,2.7637663,0.01812781,-34.0,-5.0,-18.520833333333332
-37.041666666666664,-10.0,-68.0,-0.11020187,2.7575324,0.016968155,-34.0,-5.0,-18.520833333333332
-37.041666666666664,-10.0,-68.0,-0.10987196,2.7599196,0.022209192,-34.0,-5.0,-18.520833333333332
-37.041666666666664,-10.0,-68.0,-0.11282622,2.7493536,0.020956218,-34.0,-5.0,-18.520833333333332
-37.041666666666664,-10.0,-68.0,-0.11730877,2.7415855,0.019861506,-34.0,-5.0,-18.520833333333332
-36.25,-6.0,-68.0,-0.11376926,2.7423966,0.024093954,-34.0,-3.0,-18.125
-36.25,-6.0,-68.0,-0.11764126,2.724254,0.021127217,-34.0,-3.0,-18.125
-36.25,-6.0,-68.0,-0.11941802,2.7150934,0.02402668,-34.0,-3.0,-18.125
-36.25,-6.0,-68.0,-0.118123405,2.7016616,0.026973497,-34.0,-3.0,-18.125
-36.25,-6.0,-68.0,-0.11796082,2.6858628,0.017564084,-34.0,-3.0,-18.125
-36.25,-6.0,-68.0,-0.11486749,2.7072206,0.0131992,-34.0,-3.0,-18.125
-36.0625,-6.0,-68.0,-0.11258397,2.6797898,0.025597911,-34.0,-3.0,-18.03125
-36.0625,-6.0,-68.0,-0.12128995,2.6592834,0.02983013,-34.0,-3.0,-18.03125
