4000,nan,nan,nan,-0.038532075,3.2805886,0.015877359,,,
8000,nan,nan,nan,-0.044306863,3.257422,0.009084532,,,
12000,-12.33333333,-7.0,-20.0,-0.046228312,3.2367187,0.0061387243,-12.0,0.0,-7.166666666666667
16000,-12.33333333,-7.0,-20.0,-0.051816046,3.2035768,0.006729828,-12.0,0.0,-7.166666666666667
20000,-13.16666667,-7.0,-20.0,-0.05513657,3.1907058,0.007737492,-12.0,0.0,-7.583333333333333
24000,-13.16666667,-7.0,-20.0,-0.0665801,3.1727407,0.005738736,-12.0,0.0,-7.583333333333333
28000,-13.77777778,-7.0,-20.0,-0.07117602,3.1514895,0.007969112,-12.0,0.0,-7.888888888888889
32000,-13.77777778,-7.0,-20.0,-0.07212504,3.1335728,0.011559567,-12.0,0.0,-7.888888888888889
36000,-14.3,-7.0,-21.0,-0.0855192,3.1120658,0.011730047,-15.0,0.0,-8.15
40000,-16.83333333,-7.0,-37.0,-0.08704107,3.0947175,0.012445034,-24.0,0.0,-9.416666666666666
44000,-16.83333333,-7.0,-37.0,-0.09416294,3.0769644,0.011148916,-24.0,0.0,-9.416666666666666
48000,-18.4,-7.0,-37.0,-0.09863262,3.0551894,0.0072225756,-24.0,0.0,-10.2
52000,-18.4,-7.0,-37.0,-0.08854858,3.0461638,0.009427858,-24.0,0.0,-10.2
56000,-17.44444444,-7.0,-37.0,-0.09635145,3.0410774,0.007901633,-24.0,0.0,-9.722222222222221
60000,-17.44444444,-7.0,-37.0,-0.101377726,3.0179327,0.00989468,-24.0,0.0,-9.722222222222221
64000,-17.9047619,-7.0,-37.0,-0.10046463,3.0072327,0.0072208242,-24.0,0.0,-9.952380952380953
68000,-17.9047619,-7.0,-37.0,-0.09397436,3.0017395,0.006235404,-24.0,0.0,-9.952380952380953
72000,-17.09090909,-2.0,-37.0,-0.09707182,2.996122,0.0044654435,-24.0,0.0,-9.545454545454545
76000,-16.54166667,-2.0,-37.0,-0.09077882,2.9850214,0.0052686264,-24.0,0.0,-9.270833333333334
80000,-16.54166667,-2.0,-37.0,-0.093991436,2.9655027,0.008266524,-24.0,0.0,-9.270833333333334
84000,-16.18518519,-2.0,-37.0,-0.0935688,2.963153,0.00896518,-24.0,0.0,-9.092592592592593
88000,-16.18518519,-2.0,-37.0,-0.10374351,2.9375174,0.009613398,-24.0,0.0,-9.092592592592593
92000,-16.5,-2.0,-37.0,-0.1001791,2.9238765,0.009780701,-24.0,0.0,-9.25
96000,-16.5,-2.0,-37.0,-0.10715687,2.9169836,0.008461837,-24.0,0.0,-9.25
100000,-16.36363636,-2.0,-37.0,-0.09766391,2.915524,0.008351821,-24.0,0.0,-9.181818181818182
104000,-16.36363636,-2.0,-37.0,-0.10811114,2.8939164,0.00961171,-24.0,0.0,-9.181818181818182
108000,-16.32352941,-2.0,-37.0,-0.11057078,2.8938508,0.0070841587,-24.0,0.0,-9.161764705882353
112000,-16.66666667,-2.0,-37.0,-0.102553,2.868987,0.00753361,-24.0,0.0,-9.333333333333334
116000,-16.66666667,-2.0,-37.0,-0.09729956,2.873633,0.0061593396,-24.0,0.0,-9.333333333333334
120000,-16.71794872,-2.0,-37.0,-0.09372902,2.8658805,0.0051491484,-24.0,0.0,-9.35897435897436
124000,-16.71794872,-2.0,-37.0,-0.08783417,2.8494766,0.00737741,-24.0,0.0,-9.35897435897436
128000,-16.4047619,-2.0,-37.0,-0.096499585,2.8282933,0.009335902,-24.0,0.0,-9.202380952380953
132000,-16.4047619,-2.0,-37.0,-0.10098481,2.8388789,0.0064632175,-24.0,0.0,-9.202380952380953
136000,-16.37777778,-2.0,-37.0,-0.10196473,2.825035,0.008307163,-24.0,0.0,-9.188888888888888
140000,-16.37777778,-2.0,-37.0,-0.10582047,2.8158133,0.007522702,-24.0,0.0,-9.188888888888888
144000,-16.41304348,-2.0,-37.0,-0.10603888,2.8244758,0.009378793,-24.0,0.0,-9.206521739130435
148000,-16.5625,-2.0,-37.0,-0.10377911,2.8035202,0.0087462645,-24.0,0.0,-9.28125
152000,-16.5625,-2.0,-37.0,-0.10240959,2.7932634,0.009014875,-24.0,0.0,-9.28125
156000,-16.43137255,-2.0,-37.0,-0.10834214,2.7994266,0.007969167,-24.0,0.0,-9.215686274509803
160000,-16.43137255,-2.0,-37.0,-0.10330186,2.7941651,0.0057332898,-24.0,0.0,-9.215686274509803
164000,-16.24074074,-2.0,-37.0,-0.10374539,2.7926483,0.004184391,-24.0,0.0,-9.12037037037037
168000,-16.24074074,-2.0,-37.0,-0.102894224,2.7694,0.008590242,-24.0,0.0,-9.12037037037037
172000,-16.19298246,-2.0,-37.0,-0.09839514,2.7685487,0.0065011405,-24.0,0.0,-9.096491228070175
176000,-16.19298246,-2.0,-37.0,-0.09756503,2.749131,0.0052652718,-24.0,0.0,-9.096491228070175
180000,-16.03448276,-2.0,-37.0,-0.10330138,2.7451863,0.008187194,-24.0,0.0,-9.017241379310345
184000,-16.18333333,-2.0,-37.0,-0.10047318,2.7410724,0.006003503,-24.0,0.0,-9.091666666666667
188000,-16.18333333,-2.0,-37.0,-0.09731913,2.7094386,0.011652634,-24.0,0.0,-9.091666666666667
192000,-16.22222222,-2.0,-37.0,-0.0992527,2.69681,0.009245149,-24.0,0.0,-9.11111111111111
196000,-16.22222222,-2.0,-37.0,-0.10263508,2.7171443,0.0070579527,-24.0,0.0,-9.11111111111111
200000,-16.43939394,-2.0,-37.0,-0.10773454,2.7074294,0.009743867,-24.0,0.0,-9.219696969696969
204000,-16.43939394,-2.0,-37.0,-0.108189315,2.7009363,0.011356933,-24.0,0.0,-9.219696969696969
208000,-16.71014493,-2.0,-37.0,-0.11274907,2.6798754,0.0077422876,-24.0,0.0,-9.355072463768115
212000,-16.71014493,-2.0,-37.0,-0.107057124,2.6784556,0.012187246,-24.0,0.0,-9.355072463768115
216000,-16.81428571,-2.0,-37.0,-0.106297605,2.6689413,0.008838838,-24.0,0.0,-9.407142857142857
220000,-16.875,-2.0,-37.0,-0.10994339,2.6679785,0.0067080995,-24.0,0.0,-9.4375
224000,-16.875,-2.0,-37.0,-0.11260451,2.668906,0.008863901,-24.0,0.0,-9.4375
228000,-17.02666667,-2.0,-37.0,-0.108469404,2.6539328,0.0071326694,-24.0,0.0,-9.513333333333334
232000,-17.02666667,-2.0,-37.0,-0.106611095,2.6482122,0.008281552,-24.0,0.0,-9.513333333333334
236000,-17.01282051,-2.0,-37.0,-0.106939316,2.6373892,0.007257934,-24.0,0.0,-9.506410256410257
240000,-17.01282051,-2.0,-37.0,-0.10775674,2.6377473,0.0067563048,-24.0,0.0,-9.506410256410257
244000,-17.17283951,-2.0,-37.0,-0.10660122,2.6128118,0.009334895,-24.0,0.0,-9.58641975308642
248000,-17.17283951,-2.0,-37.0,-0.11416329,2.6086729,0.005462953,-24.0,0.0,-9.58641975308642
252000,-17.09756098,-2.0,-37.0,-0.103154294,2.6028829,0.006969199,-24.0,0.0,-9.548780487804878
256000,-17,-2.0,-37.0,-0.11439243,2.5993886,0.0066186967,-24.0,0.0,-9.5
260000,-17,-2.0,-37.0,-0.10434702,2.6008651,0.006179628,-24.0,0.0,-9.5
264000,-17,-2.0,-37.0,-0.10153877,2.5777888,0.0048821336,-24.0,0.0,-9.5
268000,-17,-2.0,-37.0,-0.108164154,2.588465,0.0076052817,-24.0,0.0,-9.5
272000,-17.07777778,-2.0,-37.0,-0.101970576,2.5745482,0.009645546,-24.0,0.0,-9.53888888888889
276000,-17.07777778,-2.0,-37.0,-0.1068099,2.5728145,0.0077039446,-24.0,0.0,-9.53888888888889
280000,-17.1827957,-2.0,-37.0,-0.11199466,2.566092,0.009593439,-24.0,0.0,-9.591397849462366
284000,-17.1827957,-2.0,-37.0,-0.10818706,2.534316,0.007735479,-24.0,0.0,-9.591397849462366
288000,-17.20212766,-2.0,-37.0,-0.106490485,2.5215065,0.008823192,-24.0,0.0,-9.601063829787234
292000,-17.30208333,-2.0,-37.0,-0.10655394,2.5392404,0.0063089635,-24.0,0.0,-9.651041666666666
296000,-17.30208333,-2.0,-37.0,-0.10393486,2.519912,0.0077711013,-24.0,0.0,-9.651041666666666
300000,-17.27272727,-2.0,-37.0,-0.09990501,2.5205464,0.0074455263,-24.0,0.0,-9.636363636363637
304000,-17.27272727,-2.0,-37.0,-0.10527908,2.5234213,0.0091195,-24.0,0.0,-9.636363636363637
308000,-17.37,-2.0,-37.0,-0.10852197,2.528269,0.008885026,-24.0,0.0,-9.685
312000,-17.37,-2.0,-37.0,-0.104997166,2.5201678,0.009606372,-24.0,0.0,-9.685
316000,-17.4,-2.0,-37.0,-0.10762017,2.5081177,0.012371254,-24.0,0.0,-9.7
320000,-17.4,-2.0,-37.0,-0.10961283,2.5017405,0.007615767,-24.0,0.0,-9.7
324000,-17.53,-2.0,-37.0,-0.105862804,2.4905512,0.0077398685,-24.0,0.0,-9.765
328000,-17.62,-2.0,-37.0,-0.11098968,2.4968207,0.010130084,-24.0,0.0,-9.81
332000,-17.62,-2.0,-37.0,-0.11102868,2.4879887,0.004911796,-24.0,0.0,-9.81
336000,-17.53,-2.0,-37.0,-0.10407745,2.4939325,0.0064784763,-22.0,0.0,-9.765
340000,-17.53,-2.0,-37.0,-0.10831841,2.471919,0.0076448172,-22.0,0.0,-9.765
344000,-17.19,-2.0,-35.0,-0.108906984,2.47511,0.010500359,-22.0,0.0,-9.595
348000,-17.19,-2.0,-35.0,-0.10227316,2.481228,0.007874217,-22.0,0.0,-9.595
352000,-17.41,-2.0,-35.0,-0.10678784,2.472734,0.00810772,-22.0,0.0,-9.705
356000,-17.41,-2.0,-35.0,-0.101704404,2.4512417,0.009445409,-22.0,0.0,-9.705
360000,-17.43,-2.0,-35.0,-0.10585029,2.444179,0.0075578266,-22.0,0.0,-9.715
364000,-17.3,-2.0,-35.0,-0.10449909,2.4559507,0.008555298,-22.0,0.0,-9.65
368000,-17.3,-2.0,-35.0,-0.10021426,2.463211,0.0082669165,-22.0,0.0,-9.65
372000,-17.53,-8.0,-35.0,-0.09895795,2.4554749,0.008972534,-22.0,-2.0,-9.765
376000,-17.53,-8.0,-35.0,-0.101392664,2.422585,0.0092458045,-22.0,-2.0,-9.765
380000,-17.78,-6.0,-35.0,-0.097606756,2.342274,0.0077082743,-22.0,-2.0,-9.89
384000,-17.78,-6.0,-35.0,-0.09860165,2.376837,0.008392159,-22.0,-2.0,-9.89
388000,-17.66,-6.0,-35.0,-0.098680876,2.4429824,0.009270828,-22.0,-2.0,-9.83
392000,-17.66,-6.0,-35.0,-0.10215168,2.3896446,0.009954923,-22.0,-2.0,-9.83
396000,-17.71,-6.0,-35.0,-0.1017955,2.391674,0.009173781,-22.0,-2.0,-9.855
400000,-17.66,-6.0,-35.0,-0.098347425,2.4151878,0.0077194036,-22.0,-2.0,-9.83
404000,-17.66,-6.0,-35.0,-0.10040342,2.418537,0.00759508,-22.0,-2.0,-9.83
408000,-17.66,-6.0,-35.0,-0.1000316,2.3833835,0.009700658,-22.0,-2.0,-9.83
412000,-17.66,-6.0,-35.0,-0.08727908,2.3706994,0.0054941205,-22.0,-2.0,-9.83
416000,-17.55,-6.0,-35.0,-0.1008081,2.4136,0.0048149764,-22.0,-2.0,-9.775
420000,-17.55,-6.0,-35.0,-0.09691669,2.371434,0.006884234,-22.0,-2.0,-9.775
424000,-17.62,-6.0,-35.0,-0.100848585,2.4042668,0.008192333,-22.0,-2.0,-9.81
428000,-17.62,-6.0,-35.0,-0.089604996,2.3805661,0.0063560884,-22.0,-2.0,-9.81
432000,-17.64,-6.0,-35.0,-0.09565021,2.3727846,0.007861122,-22.0,-2.0,-9.82
436000,-17.42,-6.0,-35.0,-0.10352526,2.3550594,0.00656278,-22.0,-2.0,-9.71
440000,-17.42,-6.0,-35.0,-0.08503601,2.3099387,0.0035169462,-22.0,-2.0,-9.71
444000,-17.14,-5.0,-35.0,-0.0978312,2.3534925,0.0067168656,-22.0,-1.0,-9.57
448000,-17.14,-5.0,-35.0,-0.09201598,2.3106003,0.0061659566,-22.0,-1.0,-9.57
452000,-17.09,-5.0,-35.0,-0.0926018,2.2984889,0.008158282,-22.0,-1.0,-9.545
456000,-17.09,-5.0,-35.0,-0.11067608,2.373725,0.0075915614,-22.0,-1.0,-9.545
460000,-17.08,-5.0,-35.0,-0.09414425,2.291653,0.0073820194,-22.0,-1.0,-9.54
464000,-17.08,-5.0,-35.0,-0.10117542,2.3339674,0.007618576,-22.0,-1.0,-9.54
468000,-17.01,-5.0,-35.0,-0.09418402,2.3151164,0.008406696,-22.0,-1.0,-9.505
472000,-17.01,-5.0,-35.0,-0.09060749,2.285071,0.0060185376,-22.0,-1.0,-9.505
476000,-17.01,-5.0,-35.0,-0.085730195,2.265805,0.0053952346,-22.0,-1.0,-9.505
480000,-16.85,-4.0,-35.0,-0.08963311,2.2949986,0.009639775,-22.0,-1.0,-9.425
484000,-16.85,-4.0,-35.0,-0.08180806,2.265683,0.010751784,-22.0,-1.0,-9.425
488000,-16.76,-4.0,-35.0,-0.09426619,2.3264244,0.0075230193,-22.0,-1.0,-9.38
492000,-16.76,-4.0,-35.0,-0.09569442,2.300026,0.007413177,-22.0,-1.0,-9.38
496000,-16.52,-4.0,-33.0,-0.1000751,2.3039007,0.0053906813,-22.0,-1.0,-9.26
500000,-16.52,-4.0,-33.0,-0.089571364,2.2750854,0.009350766,-22.0,-1.0,-9.26
