13330,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
13540,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
13750,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
13960,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
14170,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
14380,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
14590,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
14810,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
15020,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
15230,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
15440,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
15650,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
15860,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
16070,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
16280,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
16490,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
16700,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
16910,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
17120,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
17330,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
17540,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
17750,-27.0,-18.0,-35.0,-20.0,-6.0,-13.5
17960,-25.4,-18.0,-35.0,-20.0,-6.0,-12.7
18170,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
18380,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
18590,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
18800,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
19010,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
19220,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
19430,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
19640,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
19850,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
20060,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
20270,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
20480,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
20690,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
20900,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
21110,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
21320,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
21530,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
21750,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
21960,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
22170,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
22370,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
22570,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
22780,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
22990,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
23200,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
23410,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
23620,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
23810,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
24020,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
24230,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
24440,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
24650,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
24860,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
25070,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
25280,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
25490,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
25700,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
25910,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
26120,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
26330,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
26540,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
26750,-24.166666666666668,-18.0,-35.0,-20.0,-6.0,-12.083333333333334
26960,-25.125,-18.0,-35.0,-20.0,-6.0,-12.5625
27170,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
27380,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
27590,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
27800,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
28010,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
28220,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
28430,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
28640,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
28850,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
29060,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
29270,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
29480,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
29690,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
29900,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
30110,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
30320,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
30530,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
30740,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
30950,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
31160,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
31370,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
31580,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
31790,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
32000,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
32210,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
32420,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
32630,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
32850,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
33060,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
33270,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
33480,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
33690,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
33900,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
34110,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
34320,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
34530,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
34740,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
34960,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
35170,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
35380,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
35590,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
35800,-25.11111111111111,-18.0,-35.0,-20.0,-6.0,-12.555555555555555
36010,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
36220,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
36430,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
36640,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
36850,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
37060,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
37270,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
37480,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
37690,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
37900,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
38110,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
38320,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
38540,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
38750,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
38960,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
39170,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
39380,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
39590,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
39800,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
40010,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
40220,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
40430,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
40640,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
40850,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
41060,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
41270,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
41480,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
41690,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
41890,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
42100,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
42310,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
42520,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
42730,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
42940,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
43150,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
43360,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
43570,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
43780,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
43990,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
44200,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
44410,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
44620,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
44830,-22.666666666666668,-11.0,-35.0,-20.0,-5.0,-11.333333333333334
45040,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
45250,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
45460,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
45680,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
45890,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
46100,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
46310,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
46520,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
46730,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
46940,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
47150,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
47370,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
47580,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
47790,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
48000,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
48210,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
48420,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
48630,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
48840,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
49060,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
49270,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
49480,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
49690,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
49900,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
50110,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
50320,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
50530,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
50740,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
50950,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
51160,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
51370,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
51580,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
51790,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
52000,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
52210,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
52420,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
52630,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
52840,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
53050,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
53260,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
53470,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
53680,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
53900,-20.866666666666667,-7.0,-35.0,-20.0,-1.0,-10.433333333333334
54100,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
54310,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
54520,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
54730,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
54940,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
55150,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
55360,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
55570,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
55780,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
55990,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
56200,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
56420,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
56630,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
56840,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
57050,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
57260,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
57470,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
57680,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
57890,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
58100,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
58310,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
58520,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
58730,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
58940,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
59150,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
59360,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
59570,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
59780,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
59990,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
60200,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
60410,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
60620,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
60830,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
61040,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
61250,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
61460,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
61670,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
61880,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
62090,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
62300,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
62510,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
62720,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
62930,-21.5,-7.0,-35.0,-20.0,-1.0,-10.75
63140,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
63350,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
63560,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
63770,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
63980,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
64190,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
64400,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
64610,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
64820,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
65030,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
65240,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
65450,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
65670,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
65880,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
66090,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
66300,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
66500,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
66700,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
66920,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
67130,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
67340,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
67550,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
67760,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
67970,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
68180,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
68390,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
68600,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
68810,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
69020,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
69230,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
69440,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
69650,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
69860,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
70070,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
70280,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
70490,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
70700,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
70910,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
71120,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
71330,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
71540,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
71750,-20.047619047619047,-7.0,-35.0,-20.0,-1.0,-10.023809523809524
71960,-20.0,-7.0,-35.0,-20.0,-1.0,-10.0
72170,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
72380,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
72590,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
72800,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
73010,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
73220,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
73430,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
73640,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
73850,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
74060,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
74280,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
74490,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
74700,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
74910,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
75120,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
75330,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
75540,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
75750,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
75960,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
76170,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
76380,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
76590,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
76800,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
77010,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
77220,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
77430,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
77640,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
77850,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
78060,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
78270,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
78480,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
78690,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
78900,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
79110,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
79320,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
79530,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
79740,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
79950,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
80160,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
80370,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
80580,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
80790,-19.791666666666668,-7.0,-35.0,-20.0,-1.0,-9.895833333333334
